Rubrica;Fonte;Classificação;Descrição;Orçado;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Acumulado;
;;10000000000;Receitas Correntes;3091432145;206487918,97;270875798,82;229591408,86;216597163,66;237073875,02;234519314,53;295109821,83;234733848,9;220529105,57;227283245,62;240583680,01;328949504,4;2942334686,19
;;11000000000;Impostos, Taxas e Contribuições de Melhorias;839585312;57636018,62;50770844,9;53190148,97;54428960,61;53337346,88;60837498,81;101213376,9;64358182,78;62319106,19;60828520,05;61247116,62;67321329,99;747488451,32
;;11100000000;Impostos;817709435;54176542,23;47738549,8;49443662,14;53071839,62;52321174,28;60048120,77;100141204,34;62343663,86;60762886,49;59699868,5;60218120,14;66676043,7;726641675,87
;;11130000000;Imposto sobre a Renda e Proventos de Qualquer Natureza;82812229;7508611,53;7259841,59;7338402,63;5717218,5;4607106,77;7793725,64;8014038,93;5847539,62;8352442,36;6254192,82;5822293,64;9220059,54;83735473,57
;;11130300000;Imposto sobre a Renda - Retido na Fonte;82812229;7508611,53;7259841,59;7338402,63;5717218,5;4607106,77;7793725,64;8014038,93;5847539,62;8352442,36;6254192,82;5822293,64;9220059,54;83735473,57
;;11130310000;Imposto sobre a Renda - Retido na Fonte - Trabalho;82812229;7216281,12;6621392,98;7116027,31;5468600,9;4219625,81;7303994,04;4532698,32;4498155,18;5923465,89;5040541,36;3406277;6778775,81;68125835,72
;;11130311000;Imposto sobre a Renda - Retido na Fonte - Principal;82812229;7216281,12;6621392,98;7116027,31;5468600,9;4219625,81;7303994,04;4532698,32;4498155,18;5923465,89;5040541,36;3406277;6778775,81;68125835,72
1;100;11130311001;Imposto sobre a Renda - Retido na Fonte;82812229;0;0;361084,91;234761,14;347534,4;283611;234338,58;359131,98;207096,22;185773,81;260119,77;310238,72;2783690,53
73;100;11130311002;Imposto sobre a Renda - Retido na Fonte - Funcionário;0;7216281,12;6621392,98;6754942,4;5233839,76;3872091,41;7020383,04;4298359,74;4139023,2;5716369,67;4854767,55;3146157,23;6468537,09;65342145,19
;;11130340000;Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;11130340000;Imposto Sobre Serviço a Renda - Retido na Fonte - Outros Rendimentos;0;292330,41;638448,61;222375,32;248617,6;387480,96;489731,6;3481340,61;1349384,44;2428976,47;1213651,46;2416016,64;2441283,73;15609637,85
74;100;11130341000;Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos;0;292330,41;638448,61;222375,32;248617,6;387480,96;489731,6;3481340,61;1349384,44;2428976,47;1213651,46;2416016,64;2441283,73;15609637,85
;;11180000000;Impostos Específicos de Estados / DF / Municípios;734897206;46667930,7;40478708,21;42105259,51;47354621,12;47714067,51;52254395,13;92127165,41;56496124,24;52410444,13;53445675,68;54395826,5;57455984,16;642906202,3
;;11180100000;Imposto sobre Patrimônio para Estados/DF/Municípios;152209358;6866377,68;4789509,57;6349198,48;7581512,2;6980963,17;8936353,13;47658379,45;10870868,03;8896312,98;9199036,59;8454106,65;9292829,29;135875447,22
;;11180110000;Imposto sobre a Propriedade Predial e Territorial Urbana;124071489;5160532,57;3529311,7;4372239,8;5483347,24;4508874,97;5698022,44;45494912,68;8343418,61;6527742,6;6747068,6;6100643,69;6268777,47;108234892,37
2;100;11180111000;Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;108111137;4766209,68;3150549,59;3825678,93;4485901,71;4064609,06;5003762,83;44505929,15;7326470,7;5917306,09;6003905,25;5409229,81;5438780,1;99898332,9
3;100;11180112000;Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros;626623;120243,59;83240,17;118286,58;140609,71;144924,4;163540,84;284556,07;248291,03;172849,13;211263,56;189028,47;253314,02;2130147,57
