Rubrica;Fonte;Classificação;Descrição;Orçado;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Acumulado;
;;1000000000;RECEITAS CORRENTES;2760233547,79;208495858,57;265908284,55;231024199,81;209738168,04;228167159,46;212284054,1;242847349,71;215836004,44;218101619,22;209680897,48;203651919,42;281699844,47;2727435359,27
;;1100000000;RECEITA TRIBUTÁRIA;707884741,87;44226153,63;39464144,78;61219758,46;55998408,98;51815482,2;58613298,29;87149398,21;57250270,05;53050773,36;57878852,75;56701704,91;59332462,05;682700707,67
;;1110000000;IMPOSTOS;688808796,59;41755201,67;37818584,24;57738654,45;54912446,15;50601132,84;57962365,77;86261282,99;56484099,08;51629761,04;56785939,49;56106897,96;58756018,21;666812383,89
;;1112000000;IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA;188967069,99;4489562,06;4667373,41;22991335,33;17892402,5;12768675,78;18255843,46;47601811,47;16654420,43;13844433,18;16800101,6;15889706,66;17012813,49;208868479,37
879;100;1112020000;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;87023160,66;2090734,79;1575105,16;5309510,5;7746302,81;4757075,58;9644825,89;40832683,51;7052202,13;8594502,86;9291327,16;6857072,23;7695858,79;111447201,41
;;1112040000;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;68516649,88;683431,02;1371327,48;15841267,81;8775890,29;6178160,47;6544657,32;4851275,66;7185758,49;3544975,07;5673740,29;7106249,3;7288195,48;75044928,68
895;100;1112043100;IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO;68516649,88;683431,02;1371327,48;15841267,81;8775890,29;6178160,47;6544657,32;4851275,66;7185758,49;3544975,07;5673740,29;7106249,3;7288195,48;75044928,68
881;100;1112080000;IMPOSTO SOBRE TRANSMISSAO INTER VIVOS DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS;33427259,45;1715396,25;1720940,77;1840557,02;1370209,4;1833439,73;2066360,25;1917852,3;2416459,81;1704955,25;1835034,15;1926385,13;2028759,22;22376349,28
;;1113000000;IMPOSTOS SOBRE A PRODUÇÃO E A CIRCULAÇÃO;499841726,6;37265639,61;33151210,83;34747319,12;37020043,65;37832457,06;39706522,31;38659471,52;39829678,65;37785327,86;39985837,89;40217191,3;41743204,72;457943904,52
;;1113050000;ISSQN - IMP S/ SERV. QUALQUER NATUREZA;499841726,6;37265639,61;33151210,83;34747319,12;37020043,65;37832457,06;39706522,31;38659471,52;39829678,65;37785327,86;39985837,89;40217191,3;41743204,72;457943904,52
