Rubrica;Fonte;Classificação;Descrição;Orçado;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Acumulado;
;;1000000000;RECEITAS CORRENTES;1703371954;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1100000000;RECEITA TRIBUTÁRIA;617145899;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1110000000;IMPOSTOS;603441522;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1112000000;IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA;122791522;0;0;0;0;0;0;0;0;0;0;0;0;0
1;100;1112020000;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;50220000;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1112040000;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;49271522;0;0;0;0;0;0;0;0;0;0;0;0;0
2;100;1112043100;IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO;49271522;0;0;0;0;0;0;0;0;0;0;0;0;0
3;100;1112080000;IMPOSTO SOBRE TRANSMISSAO "INTER VIVOS" DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS;23300000;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1113000000;IMPOSTOS SOBRE A PRODUÇÃO E A CIRCULAÇÃO;480650000;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1113050000;ISSQN - IMP S/ SERV. QUALQUER NATUREZA;480650000;0;0;0;0;0;0;0;0;0;0;0;0;0
4;100;1113050100;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA;433482368;0;0;0;0;0;0;0;0;0;0;0;0;0
127;100;1113050400;ISS -  RETENÇÃO FONTE;25108299;0;0;0;0;0;0;0;0;0;0;0;0;0
128;100;1113050500;ISS -  SIMPLES NACIONAL;14698022;0;0;0;0;0;0;0;0;0;0;0;0;0
129;100;1113050600;ISS -  STN -CONVENIO;7361311;0;0;0;0;0;0;0;0;0;0;0;0;0
130;100;1113050700;ISS -  FIXO;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1120000000;TAXAS;13704377;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1121000000;TAXAS PELO EXERCÍCIO DO PODER DE POLICIA;12870540;0;0;0;0;0;0;0;0;0;0;0;0;0
5;100;1121170000;TAXA DE FISCALIZACAO E VIGILANCIA SANITARIA;141232;0;0;0;0;0;0;0;0;0;0;0;0;0
6;100;1121210100;TAXA DE LICENCIAMENTO AMBIENTAL;898164;0;0;0;0;0;0;0;0;0;0;0;0;0
7;100;1121210200;TAXA DE AUTORIZAÇÃO AMBIENTAL;108270;0;0;0;0;0;0;0;0;0;0;0;0;0
8;100;1121250000;TAXA DE LICENCA PARA FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDUSTRIAS E PREST. DE SERVIÇOS;10510000;0;0;0;0;0;0;0;0;0;0;0;0;0
9;100;1121260000;TAXA DE PUBLICIDADE COMERCIAL;138514;0;0;0;0;0;0;0;0;0;0;0;0;0
10;100;1121280000;TAXA DE FUNCIONAMENTO DE ESTABELECIMENTOS EM HORÁRIO ESPECIAL;101226;0;0;0;0;0;0;0;0;0;0;0;0;0
11;100;1121290000;TAXA DE LICENCA PARA EXECUCAO DE OBRAS;1903764;0;0;0;0;0;0;0;0;0;0;0;0;0
12;100;1121300100;TAXA DE TRANSPORTE DE PASSAGEIRO;43472;0;0;0;0;0;0;0;0;0;0;0;0;0
13;100;1121300200;TAXA DE INCLUSÃO DE VEICULOS;109010;0;0;0;0;0;0;0;0;0;0;0;0;0
190;100;1121300300;TAXA DE AUTIZAÇÃO DE FUNCIONAMENTO DE TRANSPORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;100;1121300300;TAXA DE AUTORIZAÇÃO DE FUNCIONAMENTO DE TRANSPORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;100;1121300400;TAXA DE RENOVAÇÃO DE VEÍCULOS;186994;0;0;0;0;0;0;0;0;0;0;0;0;0
407;100;1121300600;MIDIA TAXI;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;100;1121300800;TAXA DE EXCLUSÃO DE VEÍCULOS;1043;0;0;0;0;0;0;0;0;0;0;0;0;0
16;100;1121301000;TRANSFERENCIA PERMISSÃO DE ONIUS;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;100;1121301200;VISTORIA SEMESTRAL PARA QUALQUER VEICULO AUTOMOTOR(ACIMA DE 17 LUGARES);0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;100;1121320100;APROVACAO DE PROJETOS;4534859;0;0;0;0;0;0;0;0;0;0;0;0;0
19;100;1121320200;HABITE-SE;1583711;0;0;0;0;0;0;0;0;0;0;0;0;0
20;100;1121350000;TAXA DE ALINHAMENTO E NIVELAMENTO;71204;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1121990000;OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;4600;0;0;0;0;0;0;0;0;0;0;0;0;0
