Rubrica;Fonte;Classificação;Descrição;Orçado;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Acumulado;
;;1000000000;RECEITAS CORRENTES;2678425425;207310123,88;217451144,79;187326987,22;220906451,61;211182921,29;223906505,09;175624864,73;197488478,84;186433408,04;200820131,93;216730319,23;222951067,36;2468132404,01
;;1100000000;RECEITA TRIBUTÁRIA;652506865;46255823,69;38679179,93;45037974,87;43866820,52;61731353,15;64255067,85;50305530,11;50970655,17;54474274,54;52156700,56;49600660,12;56604770,53;613938811,04
;;1110000000;IMPOSTOS;634982833;45867606,82;38359426,98;39366376,49;42743360,96;59631312,92;63446297,54;49369468,76;50247076,21;53792872,87;51581256,6;48988714,6;55825003,23;599218773,98
;;1112000000;IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA;125178462;8620897,59;6082215,71;6549384,2;7226559,15;23515452,56;27210423,43;12672647,04;11015979,89;13670771,78;13092169,06;10892367,35;15396704,66;155945572,42
567;100;1112020000;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;51278597;13705,2;83720,8;175924,42;420512,43;14573769,98;20613028,57;4970619,24;4376730,6;5177683,92;6061391,05;3993379,56;7279895,37;67740361,14
;;1112040000;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;43270749;6021279,04;3954756,93;3933487,13;4081344,51;6185574,39;4500324,14;5525881,53;4536569,14;5872913,43;4521982,84;4549998,85;4908375,92;58592487,85
568;100;1112043100;IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO;43270749;6021279,04;3954756,93;3933487,13;4081344,51;6185574,39;4500324,14;5525881,53;4536569,14;5872913,43;4521982,84;4549998,85;4908375,92;58592487,85
569;100;1112080000;IMPOSTO SOBRE TRANSMISSAO INTER VIVOS DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS;30629116;2585913,35;2043737,98;2439972,65;2724702,21;2756108,19;2097070,72;2176146,27;2102680,15;2620174,43;2508795,17;2348988,94;3208433,37;29612723,43
;;1113000000;IMPOSTOS SOBRE A PRODUÇÃO E A CIRCULAÇÃO;509804371;37246709,23;32277211,27;32816992,29;35516801,81;36115860,36;36235874,11;36696821,72;39231096,32;40122101,09;38489087,54;38096347,25;40428298,57;443273201,56
;;1113050000;ISSQN - IMP S/ SERV. QUALQUER NATUREZA;509804371;37246709,23;32277211,27;32816992,29;35516801,81;36115860,36;36235874,11;36696821,72;39231096,32;40122101,09;38489087,54;38096347,25;40428298,57;443273201,56
570;100;1113050100;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA;450341909;34032574,01;28140731,16;28747529,21;31565737,07;32272561,93;32226824,94;32581668;35480010,89;35831429,46;34284420,01;34073937,09;34916741,17;394154164,94
