Rubrica;Fonte;Classificação;Descrição;Orçado;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Acumulado;
;;1000000000;RECEITAS CORRENTES;2559915741;194363664,78;207169008,89;176411096,29;180678363,43;211182912,52;196232156,87;179015003,92;194057666,51;178691282,62;183683216,74;188337852,66;225341841,82;2315164067,05
;;1100000000;RECEITA TRIBUTÁRIA;653441115;38974913,92;32881891,17;37621283,73;37874117,43;44804176,25;55609854,18;42946382,65;50519664,13;46770710,29;46460629,27;46078128,13;51950189,76;532491940,91
;;1110000000;IMPOSTOS;626235819;38046811,03;32177887,75;33366606,73;36541259,06;43727868,47;54784424,69;41984719,66;49591426,12;45501696,93;45921796,24;45485745,36;51074194,72;518204436,76
;;1112000000;IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA;156286003;3582918,29;3821815,82;3354204,23;5191617,69;14331456,34;24063060,17;11051352,08;11145258,83;8944804,34;9339909,98;7961635,26;11652574,95;114440607,98
1;100;1112020000;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;62200000;16561,88;4310,38;7283,51;15911,93;8745424,89;17413761,26;5025403,67;3824368,94;2784510,32;2506255,11;2054836,4;3341018,52;45739646,81
;;1112040000;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;52086003;1729653,41;1891979,09;1929628,18;3346248,86;2887379,17;4250318,11;3714609,97;4841317,33;3769833,65;3771438,26;3688863,42;5429451,66;41250721,11
2;100;1112043100;IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO;52086003;1729653,41;1891979,09;1929628,18;3346248,86;2887379,17;4250318,11;3714609,97;4841317,33;3769833,65;3771438,26;3688863,42;5429451,66;41250721,11
3;100;1112080000;IMPOSTO SOBRE TRANSMISSAO INTER VIVOS DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS;42000000;1836703;1925526,35;1417292,54;1829456,9;2698652,28;2398980,8;2311338,44;2479572,56;2390460,37;3062216,61;2217935,44;2882104,77;27450240,06
;;1113000000;IMPOSTOS SOBRE A PRODUÇÃO E A CIRCULAÇÃO;469949816;34463892,74;28356071,93;30012402,5;31349641,37;29396412,13;30721364,52;30933367,58;38446167,29;36556892,59;36581886,26;37524110,1;39421619,77;403763828,78
;;1113050000;ISSQN - IMP S/ SERV. QUALQUER NATUREZA;469949816;34463892,74;28356071,93;30012402,5;31349641,37;29396412,13;30721364,52;30933367,58;38446167,29;36556892,59;36581886,26;37524110,1;39421619,77;403763828,78
