Rubrica;Fonte;Classificação;Descrição;Orçado;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Acumulado;
;;1000000000;RECEITAS CORRENTES;2739424595,36;232847970,99;222025105,73;209943781,9;232723665;221282663,77;224073698,52;212801477,37;206078108,19;193100341,71;204640858,68;242402349,46;310590236,5;2712510257,82
;;1100000000;RECEITA TRIBUTÁRIA;732625234;52497533,2;39412496,99;57964305,99;72694974,04;49048514,41;47906931,55;51643739,72;53163098,85;47158365,61;46780535,27;44387256,7;56851640,8;619509393,13
;;1110000000;IMPOSTOS;714726332;50802252,91;38085173,67;53441873,33;71475307,36;47944219,75;46875790,59;50348028,03;50912875,03;46511848,83;46197364,29;44045858,1;55566067,59;602206659,48
;;1112000000;IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA;146303544;12596942,43;7687879,35;19447400,76;33988182,88;11287914,1;10986749,76;13377075,76;12328489,52;10467227,95;10214918,04;9251951,15;15502029,31;167136761,01
614;100;1112020000;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;54772823;1624225,42;1266905,34;12756686,62;27187149,42;3551118,74;3895260,65;3521989;4493894,98;2670165,93;3157029,57;3350490,42;4253454,07;71728370,16
;;1112040000;IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;54854670;9077863,44;4559431,54;4718546,1;4866548,88;5742652,73;4728626,87;7755389,43;5625324,17;5743895,96;5517574,98;3827203,14;8031203,4;70194260,64
719;100;1112043100;IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO;54854670;9077863,44;4559431,54;4718546,1;4866548,88;5742652,73;4728626,87;7755389,43;5625324,17;5743895,96;5517574,98;3827203,14;8031203,4;70194260,64
616;100;1112080000;IMPOSTO SOBRE TRANSMISSAO INTER VIVOS DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS;36676051;1894853,57;1861542,47;1972168,04;1934484,58;1994142,63;2362862,24;2099697,33;2209270,37;2053166,06;1540313,49;2074257,59;3217371,84;25214130,21
;;1113000000;IMPOSTOS SOBRE A PRODUÇÃO E A CIRCULAÇÃO;568422788;38205310,48;30397294,32;33994472,57;37487124,48;36656305,65;35889040,83;36970952,27;38584385,51;36044620,88;35982446,25;34793906,95;40064038,28;435069898,47
;;1113050000;ISSQN - IMP S/ SERV. QUALQUER NATUREZA;568422788;38205310,48;30397294,32;33994472,57;37487124,48;36656305,65;35889040,83;36970952,27;38584385,51;36044620,88;35982446,25;34793906,95;40064038,28;435069898,47
720;100;1113050100;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA;568422788;34164380,81;26224357,57;28870669,13;32768725,35;32001262,44;30341490,57;32520140,85;32712869,24;31307572,2;31189156,01;30304797,54;34074267,6;376479689,31
571;100;1113050400;ISS -  RETENÇÃO FONTE;0;1089335,28;1307666,12;2090562,98;1980451,31;1630739,76;2457489,73;1666326,22;2098168,08;1395498,33;1418698,56;1108619,83;2234139,17;20477695,37
572;100;1113050500;ISS -  SIMPLES NACIONAL;0;2344521,05;1994919,91;2369725,46;2336819,09;2303174,94;2377375,95;2394544,65;2533483,52;2580209,39;2628260,07;2721064;2855492,3;29439590,33
573;100;1113050600;ISS -  STN -CONVENIO;0;607073,34;870350,72;663515;401128,73;721128,51;712684,58;389940,55;1239864,67;761340,96;746331,61;659425,58;900139,21;8672923,46
593;100;1113050700;ISS -  FIXO;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;1120000000;TAXAS;17898902;1695280,29;1327323,32;4522432,66;1219666,68;1104294,66;1031140,96;1295711,69;2250223,82;646516,78;583170,98;341398,6;1285573,21;17302733,65
;;1121000000;TAXAS PELO EXERCÍCIO DO PODER DE POLICIA;16819049;1656233,43;1279676,5;4360708,44;1153609,85;1033178,32;946994,43;1243299,31;2194972,18;610288,61;552968,1;301563,21;1251956,93;16585449,31
618;100;1121170000;TAXA DE FISCALIZACAO E VIGILANCIA SANITARIA;189;1188,94;1188,94;1188,94;1188,94;0;2377,88;0;0;0;0;0;0;7133,64
;;1121210000;TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL;917683;20712,02;24165,24;23804,49;23185,16;19494,11;39467,2;12258,25;17721,08;19289,69;21731,69;15534,7;10559,2;247922,83
708;100;1121210100;TAXA DE LICENCIAMENTO AMBIENTAL;558525;20712,02;20344,29;23804,49;16805,97;19494,11;23963,16;11001,78;15937,97;18452,03;19301,28;10095,71;10559,2;210472,01
6;100;1121210100;TAXA DE LICENCIAMENTO AMBIENTAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620;100;1121210200;TAXA DE AUTORIZAÇÃO AMBIENTAL;359158;0;3820,95;0;6379,19;0;15504,04;1256,47;1783,11;837,66;2430,41;5438,99;0;37450,82
7;100;1121210200;TAXA DE AUTORIZAÇÃO AMBIENTAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621;100;1121250000;TAXA DE LICENCA PARA FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDUSTRIAS E PREST. DE SERVIÇOS;8904054;287819,89;1001970,88;4023654,51;1007362,05;597020,47;408908,33;237435,81;303675,1;166730,42;168765,09;143004,25;162324,94;8508671,74
622;100;1121260000;TAXA DE PUBLICIDADE COMERCIAL;369708;1611,7;17444,63;16742,19;5993,47;10192,48;8596,77;10552,48;3722,18;13660,85;10072,85;2462,59;3888,89;104941,08
623;100;1121280000;TAXA DE FUNCIONAMENTO DE ESTABELECIMENTOS EM HORÁRIO ESPECIAL;225714;0;0;0;0;0;0;0;0;0;0;0;0;0
624;100;1121290000;TAXA DE LICENCA PARA EXECUCAO DE OBRAS;1850993;310123,78;35117,53;45868,78;5585,26;115842,87;27280,74;167222,49;81838,76;21258,5;140877,72;14693,59;663653,48;1629363,5
;;1121300000;TAXA DE AUTORIZAÇÃO DE FUNCIONAMENTO DE TRANSPORTE;376752;45404,96;31108,42;18415,25;41684,5;51851,8;124413,21;69353,88;96265,13;30079,95;11873,27;15719,89;53895,7;590065,96
625;100;1121300100;TAXA DE TRANSPORTE DE PASSAGEIRO;42410;2857,33;2547,78;2972,41;4670,93;1698,52;2123,15;2123,15;1698,52;1273,89;849,26;3397,04;2123,15;28335,13
626;100;1121300200;TAXA DE INCLUSÃO DE VEICULOS;136141;16025,57;1148,07;0;0;0;0;0;0;0;0;0;0;17173,64
