Rubrica;Fonte;Classificação;Descrição;Orçado;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Acumulado;
;;10000000000;RECEITAS CORRENTES;5021778906,45;491442393,66;470314193,05;487776495,05;562923972,65;468349675,05;476220632,76;511041741,88;485066153,41;461651927,07;488961824,07;568310716,55;628379941,56;6100439666,76
;;11000000000;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1268702996,67;123001109,24;101898735,6;107154600,79;95049009,74;112835636,16;111166507,67;124061347,03;117166785,86;120283979,69;174001940,19;175121389,91;145033832,58;1506774874,46
;;11100000000;IMPOSTOS;1247316635,19;116748971,65;97434406,57;102010909,92;92627434,93;110563843,71;109351270,88;121871850,76;115543169,91;118211681,03;172448772,99;172980872,14;140474538,17;1470267722,66
;;11110000000;IMPOSTOS SOBRE O COMÉRCIO EXTERIOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;11110100000;IMPOSTO SOBRE A IMPORTAÇÃO;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;11110200000;IMPOSTO SOBRE A EXPORTAÇÃO;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;11120000000;IMPOSTOS SOBRE O PATRIMÔNIO;196014437,12;9469756,77;11510659,73;10854471,33;8866766,36;10691956,72;10532724,42;12671365,55;11051144,48;10794836,74;50324779,27;45644953,97;19396699,83;211810115,17
;;11120100000;IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;11120110000;IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICÍPIOS CONVENIADOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;11120111000;IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICÍPIOS CONVENIADOS,;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;11120120000;IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICÍPIOS NÃO-CONVENIADOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0
